city_id,year,country_id,cp_active,lez_active,cp_impl_year,lez_impl_year,cp_announce_year,lez_announce_year,unemployment,education_share,public_transit_score,road_km_pc,tourism_intensity,logistics_activity,pm25,political_green,fiscal_capacity,electoral_competitiveness,ngo_environment_index,national_climate_pact,temp_anomaly,precip,heating_degree_days,renewable_electricity_share,fleet_diesel_share,fleet_petrol_share,fleet_electric_share,industry_manufacturing,industry_services,industry_logistics,industry_public,elevation,coastal,latitude_zone,museum_visitors_pc,library_count,streetlight_density,fountain_count,bench_count_pc,flagpole_count,sister_city_count,log_transport_co2,log_total_co2,log_population,log_pop_density,log_gdp_pc,log_area_km2,log_electricity_price,log_fuel_price
city_026,2024,country_02,0,0,0,0,0,0,6.37,34.72,36.0,4.48,2.97,96.5,18.74,0.4444,0.4759,0.5241,60.1,1,1.67,833,2786,41.89,0.2763,0.5972,0.1265,0.1594,0.3257,0.1819,0.3329,218,1,3,2.09,1,46.8,5,7.94,2,1,4.88507207112091,7.252762418053187,12.103109254472068,5.652839995918626,10.400133112728284,6.450154416453444,5.338499156180869,0.45805755822733496
city_027,2008,country_09,0,0,2012,2013,2012,2012,6.01,36.0,55.9,2.91,1.94,107.2,32.31,0.265,0.7852,0.6104,54.1,0,0.41,819,3076,31.24,0.5125,0.4575,0.03,0.3488,0.0864,0.3278,0.237,172,1,3,2.55,3,68.6,3,10.23,3,4,8.309012141491543,10.299383690397256,14.017534246808852,7.821923760475191,10.289769841227518,6.195629131824389,4.715816706075155,0.37843643572024505
city_027,2009,country_09,0,0,2012,2013,2012,2012,6.29,34.18,56.7,3.14,1.85,109.2,32.34,0.2796,0.6998,0.6072,60.2,0,1.1,876,3027,31.85,0.5019,0.4695,0.0286,0.3495,0.0838,0.3275,0.2392,172,1,3,2.58,3,67.4,4,10.44,3,4,8.276674563917938,10.358304571766261,14.016346330709512,7.820720487427715,10.296981288863073,6.195629131824389,4.758749273916392,0.3750059006234559
city_027,2010,country_09,0,0,2012,2013,2012,2012,6.41,34.05,55.1,3.37,1.88,107.2,32.36,0.2696,0.6842,0.5465,57.2,0,0.77,870,3100,30.97,0.4932,0.4766,0.0303,0.3517,0.0853,0.3253,0.2377,172,1,3,2.58,3,68.0,4,10.85,4,5,8.30822371165791,10.367561133751062,14.01862771294788,7.8230054696810445,10.285411052061258,6.195629131824389,4.800736969532067,0.3859424416193005
city_027,2011,country_09,0,0,2012,2013,2012,2012,6.81,33.63,54.4,3.58,2.32,107.2,29.24,0.2424,0.6412,0.4654,55.7,0,0.85,831,3096,30.62,0.4892,0.4769,0.0339,0.3543,0.0813,0.3273,0.2371,172,1,3,2.5,3,66.9,5,11.56,4,5,8.333174194786078,10.373909844130552,14.021240162811342,7.825604795320285,10.301793763445813,6.195629131824389,4.795790545596741,0.406797553341943
city_027,2012,country_09,1,0,2012,2013,2012,2012,6.87,33.33,56.4,3.63,2.54,103.7,28.48,0.2294,0.6619,0.4529,54.9,0,0.81,916,3050,31.59,0.4842,0.4803,0.0355,0.3556,0.0809,0.3296,0.234,172,1,3,2.31,3,66.4,5,11.17,5,5,8.260828891110357,10.297146575610656,14.021298772921439,7.825684667524801,10.334067948122689,6.195629131824389,4.796616650559047,0.43113285485674213
city_027,2013,country_09,1,1,2012,2013,2012,2012,6.61,32.55,59.3,3.91,2.81,104.2,28.03,0.2617,0.6462,0.5133,54.9,0,1.09,949,3079,33.09,0.4764,0.4867,0.0369,0.3546,0.0814,0.3317,0.2323,172,1,3,2.23,3,67.2,5,10.75,5,5,8.095964488128594,10.17781079178492,14.020733693510305,7.825085470430954,10.328722607667915,6.195629131824389,4.855928904335275,0.43243155633797864
city_027,2014,country_09,1,1,2012,2013,2012,2012,6.48,32.56,59.6,4.1,2.52,106.6,27.53,0.2581,0.6116,0.4975,61.8,0,1.0,959,3110,30.89,0.4801,0.4807,0.0391,0.3553,0.0823,0.3304,0.232,172,1,3,2.09,3,66.7,5,10.57,5,5,7.874548993029399,10.094843178959954,14.019370163443815,7.823725959645366,10.348461793739006,6.195629131824389,4.859036909945142,0.42592111667554666
city_027,2015,country_09,1,1,2012,2013,2012,2012,6.4,31.83,59.1,4.05,2.25,101.6,30.01,0.2508,0.586,0.4206,59.4,0,0.81,999,3114,28.87,0.4592,0.4996,0.0412,0.3572,0.0829,0.3301,0.2298,172,1,3,2.11,3,69.6,5,10.32,5,5,7.645110714206403,10.000836561605746,14.016168798803411,7.820519801079734,10.35723475926234,6.195629131824389,4.8621352857778115,0.4478858239921165
city_027,2016,country_09,1,1,2012,2013,2012,2012,6.09,32.31,59.7,4.22,2.43,105.1,29.01,0.2547,0.5598,0.398,69.6,0,1.1,1020,2999,27.69,0.4431,0.5159,0.041,0.3598,0.0825,0.3294,0.2283,172,1,3,2.22,3,69.3,5,10.31,5,5,7.3850448015286725,9.902256795465266,14.011960997022323,7.816336367786239,10.353671054332557,6.195629131824389,4.886582645426277,0.462475362824944
city_027,2017,country_09,1,1,2012,2013,2012,2012,6.53,32.76,60.0,4.48,2.48,102.3,25.3,0.2574,0.4949,0.4539,66.6,0,1.05,987,2987,29.05,0.4494,0.51,0.0406,0.3621,0.0823,0.3246,0.231,172,1,3,2.04,3,68.9,5,10.65,5,5,7.157813362837228,9.781342517176627,14.01136019623792,7.815731541252207,10.369671395678997,6.195629131824389,4.859036909945142,0.47187687362741587
city_027,2018,country_09,1,1,2012,2013,2012,2012,6.23,32.41,60.1,4.58,2.89,102.1,24.05,0.2721,0.4937,0.5167,58.1,0,1.36,970,2976,28.91,0.4387,0.5093,0.052,0.3636,0.0836,0.3217,0.2312,172,1,3,1.99,3,65.8,5,10.36,5,5,6.937993462042747,9.77329344212819,14.009361231675848,7.8137128067165005,10.37370990785957,6.195629131824389,4.890349128221754,0.45298462407614076
city_027,2019,country_09,1,1,2012,2013,2012,2012,6.52,32.14,59.7,4.6,2.88,110.2,24.77,0.2585,0.455,0.4814,59.4,0,1.14,929,3027,28.89,0.4268,0.5124,0.0608,0.3652,0.0828,0.321,0.2311,172,1,3,2.09,3,66.4,5,10.33,5,5,6.781511552407887,9.6812373520652,14.008189953327923,7.812580532747014,10.403292673018653,6.195629131824389,4.932313327320786,0.4586898693454622
city_027,2020,country_09,1,1,2012,2013,2012,2012,6.68,33.09,60.2,4.46,2.87,115.2,25.63,0.2531,0.467,0.4905,59.5,0,0.95,880,2997,29.92,0.4246,0.5028,0.0726,0.3635,0.0831,0.3222,0.2312,172,1,3,2.1,3,67.0,5,10.14,6,5,6.647169432192057,9.627292583293134,14.004460928876382,7.80885115147375,10.419360417523633,6.195629131824389,4.922168312773925,0.46561903092791146
city_027,2021,country_09,1,1,2012,2013,2012,2012,6.72,32.98,60.6,4.3,3.09,112.3,23.94,0.2589,0.4844,0.5362,68.3,0,1.03,849,2969,31.65,0.3995,0.5159,0.0847,0.3635,0.0821,0.3232,0.2313,172,1,3,2.15,3,67.7,5,10.59,7,5,6.490116369942264,9.575629110436827,14.00489213406845,7.8092571933828525,10.400923939183103,6.195629131824389,4.955122584165997,0.4706284340145776
city_027,2022,country_09,1,1,2012,2013,2012,2012,6.74,32.11,61.7,4.56,3.01,110.3,21.31,0.2396,0.4813,0.5878,62.6,0,1.37,733,3032,31.19,0.3774,0.5275,0.0951,0.3631,0.081,0.3254,0.2305,172,1,3,2.28,3,65.5,5,10.23,7,5,6.399758982226306,9.48213693519774,14.00667622341212,7.811041821721038,10.428038550920595,6.195629131824389,5.389984555073861,0.5068176023684519
city_027,2023,country_09,1,1,2012,2013,2012,2012,6.85,30.93,62.2,4.2,2.98,109.0,21.75,0.2368,0.4555,0.5361,64.4,0,1.41,779,3030,31.6,0.3501,0.5465,0.1034,0.3636,0.0792,0.326,0.2313,172,1,3,2.43,3,64.4,5,9.87,7,5,6.263969527959916,9.483728267722247,14.00723691729993,7.8116089907526085,10.462102840137968,6.195629131824389,5.3706380281276624,0.514618422004687
city_027,2024,country_09,1,1,2012,2013,2012,2012,6.63,31.0,63.4,4.12,2.88,101.1,20.35,0.2601,0.466,0.4579,58.4,0,1.54,845,3085,32.24,0.3284,0.5557,0.1159,0.3633,0.0825,0.3253,0.2288,172,1,3,2.56,3,63.6,5,9.99,7,5,6.121834698269836,9.445807672979225,14.00607389115356,7.81043378343643,10.500811921918736,6.195629131824389,5.305789381386738,0.5176026080450143
city_028,2008,country_07,0,0,2020,0,2020,0,6.76,35.24,70.9,5.45,3.6,107.5,13.27,0.239,0.2039,0.7611,38.6,0,-0.07,841,2737,33.71,0.3955,0.5745,0.03,0.1232,0.2284,0.2073,0.4411,189,0,3,2.06,2,74.3,6,9.83,2,2,6.140530895025876,8.079463122720798,12.721847004084083,7.471135401483017,10.176182882679585,5.250701512606374,4.730921391293652,0.37912113276856246
city_028,2009,country_07,0,0,2020,0,2020,0,6.58,34.87,70.0,5.23,3.3,101.8,13.68,0.2541,0.2009,0.724,43.6,0,-0.11,829,2735,32.81,0.4188,0.5478,0.0334,0.1209,0.2302,0.2084,0.4405,189,0,3,2.13,2,75.4,6,10.07,3,2,6.168773562078393,8.028813756480076,12.725044994431933,7.47431830743263,10.212001134567842,5.250701512606374,4.762173934797756,0.39136618372866283
city_028,2010,country_07,0,0,2020,0,2020,0,6.23,34.71,71.1,5.2,3.7,101.8,14.56,0.2579,0.2354,0.7313,46.9,0,-0.1,866,2786,32.42,0.4238,0.5434,0.0328,0.1233,0.2296,0.2097,0.4374,189,0,3,2.41,2,75.0,6,10.01,3,2,6.15038952609554,7.994362460522814,12.72220814691104,7.4715338192008005,10.24934418903898,5.250701512606374,4.793308128103486,0.3845818971917403
city_028,2011,country_07,0,0,2020,0,2020,0,6.21,34.3,70.0,5.29,3.53,100.2,17.43,0.2527,0.2265,0.6948,34.6,0,0.3,866,2713,31.0,0.4133,0.553,0.0336,0.1228,0.2296,0.2089,0.4388,189,0,3,2.36,2,75.1,6,10.24,3,2,6.131878450823196,7.945555428253489,12.718779498674037,7.468056546208653,10.27097384268651,5.250701512606374,4.794136285500715,0.38865798979178323
city_028,2012,country_07,0,0,2020,0,2020,0,6.46,34.57,72.1,5.23,3.67,106.6,16.55,0.238,0.2559,0.6721,38.8,0,1.12,753,2661,30.33,0.403,0.5631,0.0339,0.1231,0.2324,0.2068,0.4377,189,0,3,2.34,2,73.3,6,10.32,3,2,6.201725472591178,7.9506786617896585,12.71532102610181,7.4646244412494545,10.280861780477768,5.250701512606374,4.850466541943434,0.4154154389613324
city_028,2013,country_07,0,0,2020,0,2020,0,6.34,33.34,73.1,5.28,3.64,110.0,17.03,0.2592,0.2882,0.6079,33.7,0,0.98,813,2648,32.56,0.3649,0.5972,0.0379,0.1235,0.2347,0.2021,0.4397,189,0,3,2.42,2,71.5,6,10.28,3,2,6.24105526843704,7.988712632411526,12.71417255791772,7.4634777836304105,10.27832161709077,5.250701512606374,4.858260813670253,0.4246139269469252
city_028,2014,country_07,0,0,2020,0,2020,0,6.33,34.27,71.1,5.05,3.6,110.5,17.4,0.2699,0.2544,0.5913,46.2,0,0.84,796,2644,33.89,0.3612,0.5965,0.0423,0.1221,0.2344,0.2026,0.4409,189,0,3,2.33,2,71.4,6,10.2,3,2,6.132529987386585,8.016845811937873,12.714680812555207,7.463993942274623,10.278974437124607,5.250701512606374,4.882801922586371,0.4434029474485566
city_028,2015,country_07,0,0,2020,0,2020,0,6.48,34.77,74.1,4.96,3.69,115.6,15.74,0.2897,0.2599,0.615,58.0,0,0.83,821,2699,33.63,0.3757,0.5793,0.0449,0.1219,0.236,0.201,0.4411,189,0,3,2.27,2,72.6,6,9.57,3,2,6.13469871519389,8.057504183097626,12.716258064408741,7.465540821611406,10.276567200500137,5.250701512606374,4.855150391255861,0.4434029474485566
city_028,2016,country_07,0,0,2020,0,2020,0,6.27,34.28,71.8,4.77,3.86,112.1,17.87,0.3228,0.3073,0.5653,74.4,0,0.85,870,2662,35.29,0.3745,0.5794,0.0461,0.1213,0.2371,0.2024,0.4392,189,0,3,2.01,2,72.0,6,10.11,3,2,6.140530895025876,8.049873955959386,12.720018396632408,7.469312039154485,10.271493062483911,5.250701512606374,4.882044059723269,0.45805755822733496
city_028,2017,country_07,0,0,2020,0,2020,0,6.31,34.22,73.3,4.84,3.54,113.3,13.82,0.3116,0.3076,0.5587,76.2,0,0.57,781,2646,38.11,0.3671,0.5855,0.0474,0.1206,0.2355,0.204,0.44,189,0,3,2.07,2,72.5,6,10.32,4,2,6.139453424821431,8.052232823522196,12.721569342826045,7.470850720181809,10.271320019170737,5.250701512606374,4.880526608749236,0.4643627493556498
city_028,2018,country_07,0,0,2020,0,2020,0,6.39,34.15,72.2,4.87,3.46,113.4,13.78,0.3339,0.3065,0.5625,69.1,0,0.91,806,2614,39.34,0.3547,0.5899,0.0554,0.1221,0.2362,0.2012,0.4405,189,0,3,2.12,2,74.4,6,10.34,4,2,6.0888180923638915,8.051946231261411,12.721721618223862,7.4710215386875625,10.29434650825493,5.250701512606374,4.863680881139593,0.47499117075677466
city_028,2019,country_07,0,0,2020,0,2020,0,6.42,34.0,71.4,4.69,3.42,109.9,12.64,0.3322,0.3316,0.4972,72.0,0,0.41,717,2618,40.07,0.346,0.5861,0.068,0.1252,0.233,0.2007,0.4411,189,0,3,2.06,2,72.8,6,10.56,4,2,6.010776858140355,8.054077783806322,12.722064899247524,7.471363088187097,10.321901790930502,5.250701512606374,4.897839799950911,0.47000362924573563
city_028,2020,country_07,1,0,2020,0,2020,0,6.71,34.47,72.2,4.75,3.38,103.3,12.0,0.3373,0.3233,0.5899,76.9,0,0.41,802,2664,40.26,0.3498,0.5688,0.0814,0.1262,0.2329,0.1981,0.4428,189,0,3,2.24,2,72.1,7,10.76,4,2,6.051147549269156,7.934728340508094,12.722070868309872,7.471363088187097,10.330028986246209,5.250701512606374,4.943782987108415,0.4725005094443228
city_028,2021,country_07,1,0,2020,0,2020,0,6.21,34.29,71.5,4.3,3.16,106.3,12.25,0.3558,0.3394,0.5654,73.5,0,0.73,791,2733,40.68,0.3433,0.5632,0.0935,0.1247,0.2334,0.1997,0.4423,189,0,3,2.1,2,71.7,7,10.86,4,2,5.887491956725004,7.902228527909101,12.724827747720655,7.474148051196583,10.338123037944072,5.250701512606374,4.969118613893322,0.4916428043492167
city_028,2022,country_07,1,0,2020,0,2020,0,5.6,34.35,73.4,4.19,3.31,108.9,12.16,0.3674,0.3201,0.62,67.7,0,1.03,822,2668,42.88,0.3382,0.5521,0.1098,0.1247,0.2307,0.1979,0.4466,189,0,3,2.08,2,73.1,7,10.73,4,2,5.808142489980444,7.849089781295723,12.721539482185653,7.470850720181809,10.35723475926234,5.250701512606374,5.4013251166222656,0.5253200699164433
city_028,2023,country_07,1,0,2020,0,2020,0,6.01,33.87,74.1,3.94,3.2,113.0,13.13,0.3794,0.2903,0.6439,68.3,0,1.22,785,2797,42.21,0.3371,0.5422,0.1207,0.1243,0.2322,0.1969,0.4466,189,0,3,2.17,2,73.1,7,10.63,4,2,5.647212123167807,7.831458470571746,12.724863462750436,7.474148051196583,10.349870650556843,5.250701512606374,5.376666332959013,0.5556077665378839
city_028,2024,country_07,1,0,2020,0,2020,0,6.16,34.39,75.4,3.86,3.27,111.9,11.91,0.3532,0.2713,0.6407,62.4,0,1.19,841,2777,41.68,0.3254,0.5447,0.1299,0.1222,0.2328,0.1978,0.4472,189,0,3,2.19,2,73.7,7,10.74,4,2,5.588745664667843,7.789744379159271,12.719823985212368,7.4691409283598285,10.372865986387945,5.250701512606374,5.303304908059076,0.5469646703818639
city_029,2008,country_02,0,0,0,0,0,0,5.67,32.39,44.9,4.98,2.28,111.5,24.02,0.1959,0.5309,0.1632,31.3,0,-0.07,867,2869,10.71,0.3659,0.6041,0.03,0.0178,0.1213,0.5483,0.3127,55,1,1,1.96,2,53.0,3,6.5,5,3,6.842042735616755,8.190077049719049,13.282192191784851,6.901938393660572,10.651264953747189,6.380292014063123,4.751864565138895,0.37225297390205087
city_029,2009,country_02,0,0,0,0,0,0,5.77,33.17,44.6,4.76,2.44,111.6,22.83,0.2113,0.5039,0.1541,34.2,0,-0.25,827,2888,11.26,0.3657,0.6013,0.0329,0.0298,0.1198,0.5414,0.309,55,1,1,2.05,2,51.6,3,6.32,5,3,6.78975972074443,8.221452065185442,13.282342183518544,6.902038971986028,10.636264016619267,6.380292014063123,4.792479284293085,0.3653373170173851
city_029,2010,country_02,0,0,0,0,0,0,6.4,33.47,45.9,4.59,2.46,114.5,22.16,0.2392,0.4696,0.1246,27.3,0,-0.07,848,2867,13.7,0.373,0.5936,0.0334,0.0301,0.119,0.5414,0.3094,55,1,1,1.94,2,54.5,3,6.02,5,3,6.79256886917302,8.220322364704868,13.285078987559196,6.904750769961838,10.638687969327073,6.380292014063123,4.820281565605037,0.37637952721306783
city_029,2011,country_02,0,0,0,0,0,0,5.85,34.12,48.1,4.68,2.71,107.3,20.46,0.2206,0.4629,0.1684,34.3,0,-0.24,780,2808,15.05,0.3798,0.5841,0.0361,0.0303,0.1216,0.5381,0.31,55,1,1,1.88,2,54.5,3,5.81,5,3,6.791670799961335,8.200562797008564,13.290183630024314,6.909853077064283,10.641129972982625,6.380292014063123,4.8307108619020225,0.39136618372866283
city_029,2012,country_02,0,0,0,0,0,0,5.68,33.91,46.8,4.8,3.08,102.1,19.5,0.2246,0.4557,0.223,41.4,0,-0.19,816,2890,15.38,0.3708,0.5903,0.0389,0.0302,0.1205,0.54,0.3093,55,1,1,1.9,2,54.8,3,5.79,5,3,6.802505868263039,8.186018895888322,13.288359055999504,6.908055233991135,10.658952039160935,6.380292014063123,4.833102254034098,0.39068982252601003
city_029,2013,country_02,0,0,0,0,0,0,5.76,33.45,46.5,4.66,2.74,100.6,19.06,0.2286,0.4553,0.1908,47.5,0,-0.14,855,2878,16.76,0.3796,0.5833,0.0372,0.0306,0.1174,0.5406,0.3114,55,1,1,1.92,2,55.0,4,5.91,5,3,6.756001723754601,8.221344529631397,13.290043266211228,6.90975328164481,10.654714944172598,6.380292014063123,4.8621352857778115,0.3804891220379873
city_029,2014,country_02,0,0,0,0,0,0,5.63,32.9,46.5,4.48,2.73,97.9,19.38,0.2497,0.4371,0.2594,55.3,0,-0.09,899,2929,17.26,0.3761,0.5868,0.0371,0.0299,0.1171,0.5405,0.3125,55,1,1,1.85,2,54.7,4,5.49,5,3,6.717078917805429,8.203304026795282,13.295290948556413,6.915028762948635,10.647422899928179,6.380292014063123,4.903050083416319,0.37912113276856246
city_029,2015,country_02,0,0,0,0,0,0,5.47,33.26,48.7,4.49,3.05,93.0,21.48,0.2395,0.4277,0.2979,56.2,0,0.57,902,2922,18.44,0.3621,0.6,0.0379,0.0305,0.1174,0.5406,0.3115,55,1,1,1.66,2,52.4,4,5.21,5,3,6.707351214637416,8.199656539651853,13.300116179983602,6.919782659194856,10.654337443224362,6.380292014063123,4.90527477843843,0.3974329364109001
city_029,2016,country_02,0,0,0,0,0,0,5.75,34.2,49.2,4.62,2.97,92.0,20.47,0.2434,0.4436,0.3095,59.6,1,0.26,878,2876,20.39,0.3689,0.5935,0.0376,0.0324,0.1195,0.5393,0.3088,55,1,1,1.58,2,55.9,4,5.43,5,3,6.7336399587352815,8.186158146442068,13.30336573109905,6.923037902513294,10.682032308608301,6.380292014063123,4.900076103529192,0.3947411447451887
city_029,2017,country_02,0,0,0,0,0,0,6.1,34.0,50.8,4.66,3.05,88.9,21.26,0.2253,0.4559,0.35,50.6,1,0.23,823,2870,18.68,0.3512,0.6088,0.04,0.0342,0.1177,0.5385,0.3096,55,1,1,1.63,2,55.0,4,5.78,5,3,6.830334132013552,8.16285836440968,13.30555788639795,6.925300458197886,10.704704076564818,6.380292014063123,4.946629964120343,0.41871033485818504
city_029,2018,country_02,0,0,0,0,0,0,6.21,33.97,49.0,4.5,2.68,84.2,20.7,0.2357,0.4387,0.2878,54.5,1,-0.21,786,2922,19.27,0.364,0.5866,0.0495,0.0353,0.1165,0.5378,0.3104,55,1,1,1.91,2,54.0,5,5.91,5,3,6.844921969810568,8.125542227141445,13.306917440301,6.926577033222725,10.698536775122504,6.380292014063123,4.93014804318357,0.41607528722017995
city_029,2019,country_02,0,0,0,0,0,0,6.22,35.17,50.5,4.59,2.99,83.5,20.13,0.2336,0.4074,0.3091,60.6,1,-0.22,739,2901,22.96,0.3541,0.5845,0.0615,0.0395,0.1159,0.535,0.3096,55,1,1,1.95,2,56.1,5,5.94,5,3,6.8015054791394265,8.159717927306735,13.30252593857694,6.922249725132589,10.705354599810315,6.380292014063123,4.922168312773925,0.4193680132771557
city_029,2020,country_02,0,0,0,0,0,0,5.97,34.74,50.4,4.43,2.69,88.2,20.81,0.2374,0.4234,0.314,53.9,1,0.11,692,2866,23.51,0.3628,0.561,0.0762,0.0381,0.1152,0.5362,0.3105,55,1,1,2.09,2,57.5,5,5.65,5,3,6.7269525681574525,8.204343727017534,13.30386459781438,6.923530198097499,10.706385597055192,6.380292014063123,5.001930853466109,0.41475515501525706
city_029,2021,country_02,0,0,0,0,0,0,5.91,34.44,51.4,4.56,2.43,90.0,19.77,0.2678,0.4014,0.3091,46.6,1,0.63,760,2821,23.61,0.3615,0.5501,0.0884,0.0366,0.1146,0.5363,0.3125,55,1,1,2.11,2,57.5,5,6.24,5,3,6.751802977208251,8.190659404389493,13.300867657659996,6.9205727826927514,10.740475303071747,6.380292014063123,4.98292145552874,0.41871033485818504
city_029,2022,country_02,0,0,0,0,0,0,6.16,34.66,51.4,4.66,2.42,92.8,20.06,0.2821,0.4074,0.3613,35.3,1,0.51,791,2874,25.0,0.3634,0.5379,0.0987,0.0383,0.1123,0.5373,0.3121,55,1,1,2.17,2,56.2,5,6.08,5,3,6.724313094519479,8.159946655578548,13.301638632261877,6.921362282388354,10.740215461573598,6.380292014063123,5.432411101028736,0.4382549309311553
city_029,2023,country_02,0,0,0,0,0,0,6.08,35.31,53.4,4.81,2.43,89.1,21.05,0.2786,0.4496,0.3633,44.8,1,0.65,726,2846,26.84,0.3375,0.5543,0.1082,0.0375,0.1131,0.5364,0.313,55,1,1,2.24,2,55.6,5,5.98,5,3,6.736254960819766,8.180712954763024,13.303754501479977,6.923431758367145,10.75579427616868,6.380292014063123,5.41565585896527,0.45679173527350503
city_029,2024,country_02,0,0,0,0,0,0,5.97,35.82,52.5,4.67,2.44,84.9,20.16,0.2715,0.4017,0.3557,43.8,1,0.71,737,2873,29.1,0.3283,0.5532,0.1185,0.0366,0.1131,0.5362,0.3142,55,1,1,2.26,2,54.9,5,6.51,5,3,6.731376031643812,8.157513738457206,13.311738333720967,6.931471805599453,10.755517058156265,6.380292014063123,5.324472324024888,0.45298462407614076
city_030,2008,country_05,0,0,2014,0,2014,0,5.66,29.92,61.4,5.3,5.37,114.8,18.73,0.255,0.421,0.3678,60.1,0,-0.18,956,2809,22.64,0.5012,0.4688,0.03,0.267,0.2238,0.3967,0.1124,659,1,2,1.29,1,42.7,3,9.62,2,4,7.686942531634466,9.229858645122063,13.317044900800088,7.831815748120653,10.245586785022473,5.485211785187126,4.838660029356445,0.3541718137206139
city_030,2009,country_05,0,0,2014,0,2014,0,5.71,29.73,62.7,5.32,4.74,106.0,17.48,0.2657,0.4106,0.3793,57.0,0,0.28,934,2829,22.6,0.4953,0.475,0.0298,0.2652,0.2236,0.398,0.1133,659,1,2,1.31,1,42.4,3,9.78,2,4,7.705127330599615,9.270108156223895,13.322740938997855,7.837514896803256,10.23519847205563,5.485211785187126,4.821893169499378,0.3520643313810491
city_030,2010,country_05,0,0,2014,0,2014,0,5.85,29.88,62.5,5.37,4.51,111.1,18.49,0.2448,0.4288,0.3841,56.0,0,0.5,923,2906,21.11,0.4868,0.4829,0.0303,0.2693,0.2224,0.3974,0.1109,659,1,2,1.38,1,45.1,3,9.64,2,4,7.721703159687786,9.311162605191,13.325140942765666,7.8399193600125825,10.23681198286661,5.485211785187126,4.846546505563361,0.3701832939635246
city_030,2011,country_05,0,0,2014,0,2014,0,5.9,30.74,63.5,5.01,4.24,112.3,17.02,0.2479,0.42,0.3437,55.5,0,0.42,996,2857,21.09,0.4786,0.4939,0.0275,0.2659,0.226,0.397,0.1111,659,1,2,1.36,1,43.2,3,10.09,2,5,7.7662897712953285,9.299211684878815,13.328074258853375,7.84286776509688,10.24533815691556,5.485211785187126,4.852030263919617,0.3845818971917403
city_030,2012,country_05,0,0,2014,0,2014,0,6.31,30.48,61.4,4.8,4.19,102.1,18.05,0.2441,0.479,0.395,57.5,0,0.45,1065,2818,21.98,0.4677,0.5026,0.0297,0.2654,0.2251,0.3984,0.1111,659,1,2,1.48,1,42.8,3,10.07,2,5,7.678696486982103,9.327972285103021,13.330938928823075,7.845729221687434,10.240245462634501,5.485211785187126,4.897093252697127,0.3987761199573678
city_030,2013,country_05,0,0,2014,0,2014,0,6.43,31.41,60.8,4.85,3.46,102.8,18.93,0.2505,0.4102,0.4042,57.2,0,0.11,1030,2770,23.84,0.4566,0.5159,0.0275,0.2668,0.2242,0.3981,0.1109,659,1,2,1.5,1,40.3,3,10.08,2,5,7.72263324811323,9.302709868570476,13.338643428697136,7.853449461225534,10.264826602601737,5.485211785187126,4.898585790287632,0.41277168329060243
city_030,2014,country_05,1,0,2014,0,2014,0,6.5,32.01,58.6,5.08,3.67,104.6,16.77,0.2854,0.3896,0.4567,56.2,0,0.1,1011,2799,23.97,0.4569,0.5152,0.028,0.2672,0.2234,0.3975,0.1119,659,1,2,1.47,1,44.1,3,9.83,2,5,7.658369159190411,9.133243321591216,13.34224882686425,7.857055164463238,10.276395033084118,5.485211785187126,4.919980925828125,0.41144717978571177
city_030,2015,country_05,1,0,2014,0,2014,0,6.41,32.06,59.7,5.04,3.25,96.8,16.76,0.2693,0.3885,0.3956,53.4,0,0.28,1019,2804,23.14,0.4568,0.5166,0.0266,0.2696,0.2199,0.4021,0.1084,659,1,2,1.48,1,44.3,3,10.21,2,5,7.541523936022582,9.079502491445998,13.350591579942138,7.865379874349269,10.320716527564535,5.485211785187126,4.926528784799256,0.41673470036639515
city_030,2016,country_05,1,0,2014,0,2014,0,6.44,32.75,59.6,4.82,3.31,97.0,18.94,0.2982,0.4031,0.3895,38.8,0,0.43,1033,2863,22.89,0.444,0.5244,0.0317,0.2686,0.2175,0.4036,0.1102,659,1,2,1.71,1,46.1,3,10.09,2,5,7.3853549848495,9.035891742200732,13.35351636735741,7.8682925349758515,10.357996760823214,5.485211785187126,4.964242254526545,0.40613155265132483
city_030,2017,country_05,1,0,2014,0,2014,0,6.17,33.13,62.4,4.49,3.48,91.4,17.45,0.3063,0.4365,0.4022,40.1,0,0.45,1000,2844,24.95,0.4371,0.5284,0.0345,0.2696,0.2198,0.4001,0.1104,659,1,2,1.7,1,46.1,3,10.23,2,5,7.223951919332119,9.042040056544483,13.353371918441676,7.868177722216201,10.380715026871183,5.485211785187126,4.951592753462473,0.4081282255276481
city_030,2018,country_05,1,0,2014,0,2014,0,6.31,33.3,60.9,4.37,3.59,91.4,16.88,0.3089,0.4997,0.4074,41.4,0,-0.06,968,2785,27.0,0.4182,0.5373,0.0446,0.271,0.2181,0.4016,0.1093,659,1,2,1.83,1,46.1,4,10.28,2,5,7.099862136510889,9.027606730286909,13.35633924674427,7.871120418242221,10.370423982732394,5.485211785187126,4.9684234452869465,0.42264993286226527
city_030,2019,country_05,1,0,2014,0,2014,0,6.56,32.67,62.5,4.37,3.8,94.2,18.81,0.314,0.4841,0.4436,51.1,0,-0.74,956,2721,27.74,0.4243,0.521,0.0547,0.2713,0.2176,0.4047,0.1065,659,1,2,1.9,1,45.5,5,10.16,2,5,6.977281341630747,8.961289095120788,13.358192525220549,7.872988544369307,10.373022321884237,5.485211785187126,4.993149979755236,0.43048287108345223
